tract,PUMA,NTA,NTA_name,Subbor_name,Subbor
36047041000,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047041200,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047042400,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047042600,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047042800,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047043000,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047043200,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047043400,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047043600,3604017,BK29,Bensonhurst East,BK Southern,36047S
36047018200,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047018400,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047018600,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047018800,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047019000,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047024800,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047025000,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047025200,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047025400,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047025600,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047025800,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047026000,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047026200,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047026400,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047026600,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047026800,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047027000,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047027200,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047027400,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047027600,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047027800,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047028400,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047028800,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047029000,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047029400,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047029600,3604017,BK28,Bensonhurst West,BK Southern,36047S
36047011400,3604014,BK88,Borough Park,BK Southern,36047S
36047011600,3604014,BK88,Borough Park,BK Southern,36047S
36047019200,3604014,BK88,Borough Park,BK Southern,36047S
36047021400,3604014,BK88,Borough Park,BK Southern,36047S
36047021600,3604014,BK88,Borough Park,BK Southern,36047S
36047021800,3604014,BK88,Borough Park,BK Southern,36047S
36047022000,3604014,BK88,Borough Park,BK Southern,36047S
36047022200,3604014,BK88,Borough Park,BK Southern,36047S
36047022400,3604014,BK88,Borough Park,BK Southern,36047S
36047022600,3604014,BK88,Borough Park,BK Southern,36047S
36047022800,3604014,BK88,Borough Park,BK Southern,36047S
36047023000,3604014,BK88,Borough Park,BK Southern,36047S
36047023200,3604014,BK88,Borough Park,BK Southern,36047S
36047023400,3604014,BK88,Borough Park,BK Southern,36047S
36047023600,3604014,BK88,Borough Park,BK Southern,36047S
36047023800,3604014,BK88,Borough Park,BK Southern,36047S
36047024000,3604014,BK88,Borough Park,BK Southern,36047S
36047024200,3604014,BK88,Borough Park,BK Southern,36047S
36047024400,3604014,BK88,Borough Park,BK Southern,36047S
36047024600,3604014,BK88,Borough Park,BK Southern,36047S
36047044600,3604014,BK88,Borough Park,BK Southern,36047S
36047046400,3604014,BK88,Borough Park,BK Southern,36047S
36047046800,3604014,BK88,Borough Park,BK Southern,36047S
36047047000,3604014,BK88,Borough Park,BK Southern,36047S
36047047200,3604014,BK88,Borough Park,BK Southern,36047S
36047047400,3604014,BK88,Borough Park,BK Southern,36047S
36047047600,3604014,BK88,Borough Park,BK Southern,36047S
36047047800,3604014,BK88,Borough Park,BK Southern,36047S
36047036001,3604018,BK19,Brighton Beach,BK Southern,36047S
36047036002,3604018,BK19,Brighton Beach,BK Southern,36047S
36047036200,3604018,BK19,Brighton Beach,BK Southern,36047S
36047036400,3604018,BK19,Brighton Beach,BK Southern,36047S
36047036600,3604018,BK19,Brighton Beach,BK Southern,36047S
36047037000,3604018,BK19,Brighton Beach,BK Southern,36047S
36047061002,3604018,BK19,Brighton Beach,BK Southern,36047S
36047061003,3604018,BK19,Brighton Beach,BK Southern,36047S
36047061004,3604018,BK19,Brighton Beach,BK Southern,36047S
36047000100,3604004,BK09,Brooklyn Heights-Cobble Hill,BK West,36047W
36047000301,3604004,BK09,Brooklyn Heights-Cobble Hill,BK West,36047W
36047000501,3604004,BK09,Brooklyn Heights-Cobble Hill,BK West,36047W
36047000502,3604004,BK09,Brooklyn Heights-Cobble Hill,BK West,36047W
36047000700,3604004,BK09,Brooklyn Heights-Cobble Hill,BK West,36047W
36047000900,3604004,BK09,Brooklyn Heights-Cobble Hill,BK West,36047W
36047089200,3604007,BK81,Brownsville,BK East,36047E
36047089400,3604007,BK81,Brownsville,BK East,36047E
36047089600,3604007,BK81,Brownsville,BK East,36047E
36047089800,3604007,BK81,Brownsville,BK East,36047E
36047090000,3604007,BK81,Brownsville,BK East,36047E
36047090200,3604007,BK81,Brownsville,BK East,36047E
36047090600,3604007,BK81,Brownsville,BK East,36047E
36047090800,3604007,BK81,Brownsville,BK East,36047E
36047091000,3604007,BK81,Brownsville,BK East,36047E
36047091200,3604007,BK81,Brownsville,BK East,36047E
36047091600,3604007,BK81,Brownsville,BK East,36047E
36047091800,3604007,BK81,Brownsville,BK East,36047E
36047092000,3604007,BK81,Brownsville,BK East,36047E
36047092200,3604007,BK81,Brownsville,BK East,36047E
36047092400,3604007,BK81,Brownsville,BK East,36047E
36047040900,3604002,BK77,Bushwick North,BK North,36047N
36047042700,3604002,BK77,Bushwick North,BK North,36047N
36047042900,3604002,BK77,Bushwick North,BK North,36047N
36047043100,3604002,BK77,Bushwick North,BK North,36047N
36047043300,3604002,BK77,Bushwick North,BK North,36047N
36047043500,3604002,BK77,Bushwick North,BK North,36047N
36047043700,3604002,BK77,Bushwick North,BK North,36047N
36047043900,3604002,BK77,Bushwick North,BK North,36047N
36047044100,3604002,BK77,Bushwick North,BK North,36047N
36047044300,3604002,BK77,Bushwick North,BK North,36047N
36047044500,3604002,BK77,Bushwick North,BK North,36047N
36047044700,3604002,BK77,Bushwick North,BK North,36047N
36047045300,3604002,BK77,Bushwick North,BK North,36047N
36047028501,3604002,BK78,Bushwick South,BK North,36047N
36047038900,3604002,BK78,Bushwick South,BK North,36047N
36047039100,3604002,BK78,Bushwick South,BK North,36047N
36047039300,3604002,BK78,Bushwick South,BK North,36047N
36047039500,3604002,BK78,Bushwick South,BK North,36047N
36047039700,3604002,BK78,Bushwick South,BK North,36047N
36047039900,3604002,BK78,Bushwick South,BK North,36047N
36047040100,3604002,BK78,Bushwick South,BK North,36047N
36047040300,3604002,BK78,Bushwick South,BK North,36047N
36047040500,3604002,BK78,Bushwick South,BK North,36047N
36047041100,3604002,BK78,Bushwick South,BK North,36047N
36047041300,3604002,BK78,Bushwick South,BK North,36047N
36047041500,3604002,BK78,Bushwick South,BK North,36047N
36047041700,3604002,BK78,Bushwick South,BK North,36047N
36047041900,3604002,BK78,Bushwick South,BK North,36047N
36047042100,3604002,BK78,Bushwick South,BK North,36047N
36047042300,3604002,BK78,Bushwick South,BK North,36047N
36047042500,3604002,BK78,Bushwick South,BK North,36047N
36047048500,3604002,BK78,Bushwick South,BK North,36047N
36047048900,3604002,BK78,Bushwick South,BK North,36047N
36047049300,3604002,BK78,Bushwick South,BK North,36047N
36047095000,3604009,BK50,Canarsie,BK Central,36047C
36047095400,3604009,BK50,Canarsie,BK Central,36047C
36047095600,3604009,BK50,Canarsie,BK Central,36047C
36047095800,3604009,BK50,Canarsie,BK Central,36047C
36047096000,3604009,BK50,Canarsie,BK Central,36047C
36047096200,3604009,BK50,Canarsie,BK Central,36047C
36047096400,3604009,BK50,Canarsie,BK Central,36047C
36047096600,3604009,BK50,Canarsie,BK Central,36047C
36047096800,3604009,BK50,Canarsie,BK Central,36047C
36047097000,3604009,BK50,Canarsie,BK Central,36047C
36047097400,3604009,BK50,Canarsie,BK Central,36047C
36047098200,3604009,BK50,Canarsie,BK Central,36047C
36047098400,3604009,BK50,Canarsie,BK Central,36047C
36047098600,3604009,BK50,Canarsie,BK Central,36047C
36047098800,3604009,BK50,Canarsie,BK Central,36047C
36047099000,3604009,BK50,Canarsie,BK Central,36047C
36047099200,3604009,BK50,Canarsie,BK Central,36047C
36047099400,3604009,BK50,Canarsie,BK Central,36047C
36047099600,3604009,BK50,Canarsie,BK Central,36047C
36047099800,3604009,BK50,Canarsie,BK Central,36047C
36047100400,3604009,BK50,Canarsie,BK Central,36047C
36047100600,3604009,BK50,Canarsie,BK Central,36047C
36047100800,3604009,BK50,Canarsie,BK Central,36047C
36047101000,3604009,BK50,Canarsie,BK Central,36047C
36047101200,3604009,BK50,Canarsie,BK Central,36047C
36047101400,3604009,BK50,Canarsie,BK Central,36047C
36047101600,3604009,BK50,Canarsie,BK Central,36047C
36047101800,3604009,BK50,Canarsie,BK Central,36047C
36047102000,3604009,BK50,Canarsie,BK Central,36047C
36047102200,3604009,BK50,Canarsie,BK Central,36047C
36047102400,3604009,BK50,Canarsie,BK Central,36047C
36047102600,3604009,BK50,Canarsie,BK Central,36047C
36047102800,3604009,BK50,Canarsie,BK Central,36047C
36047103400,3604009,BK50,Canarsie,BK Central,36047C
36047004500,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047004700,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047004900,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047005100,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047005300,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047005900,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047006300,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047006500,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047006700,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047007500,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047007700,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047008500,3604005,BK33,Carroll Gardens-Columbia Street-Red Hook,BK West,36047W
36047019100,3604004,BK69,Clinton Hill,BK West,36047W
36047019300,3604004,BK69,Clinton Hill,BK West,36047W
36047019500,3604004,BK69,Clinton Hill,BK West,36047W
36047019700,3604004,BK69,Clinton Hill,BK West,36047W
36047019900,3604004,BK69,Clinton Hill,BK West,36047W
36047020100,3604004,BK69,Clinton Hill,BK West,36047W
36047022700,3604004,BK69,Clinton Hill,BK West,36047W
36047022900,3604004,BK69,Clinton Hill,BK West,36047W
36047023100,3604004,BK69,Clinton Hill,BK West,36047W
36047023500,3604004,BK69,Clinton Hill,BK West,36047W
36047021700,3604006,BK61,Crown Heights North,BK Central,36047C
36047021900,3604006,BK61,Crown Heights North,BK Central,36047C
36047022100,3604006,BK61,Crown Heights North,BK Central,36047C
36047024700,3604006,BK61,Crown Heights North,BK Central,36047C
36047027100,3604006,BK61,Crown Heights North,BK Central,36047C
36047029700,3604006,BK61,Crown Heights North,BK Central,36047C
36047029900,3604006,BK61,Crown Heights North,BK Central,36047C
36047030500,3604006,BK61,Crown Heights North,BK Central,36047C
36047030700,3604006,BK61,Crown Heights North,BK Central,36047C
36047030900,3604006,BK61,Crown Heights North,BK Central,36047C
36047031100,3604006,BK61,Crown Heights North,BK Central,36047C
36047031300,3604006,BK61,Crown Heights North,BK Central,36047C
36047031500,3604006,BK61,Crown Heights North,BK Central,36047C
36047031701,3604006,BK61,Crown Heights North,BK Central,36047C
36047031702,3604006,BK61,Crown Heights North,BK Central,36047C
36047033700,3604006,BK61,Crown Heights North,BK Central,36047C
36047033900,3604006,BK61,Crown Heights North,BK Central,36047C
36047034100,3604006,BK61,Crown Heights North,BK Central,36047C
36047034300,3604006,BK61,Crown Heights North,BK Central,36047C
36047034500,3604006,BK61,Crown Heights North,BK Central,36047C
36047034700,3604006,BK61,Crown Heights North,BK Central,36047C
36047034900,3604006,BK61,Crown Heights North,BK Central,36047C
36047035100,3604006,BK61,Crown Heights North,BK Central,36047C
36047035300,3604006,BK61,Crown Heights North,BK Central,36047C
36047035700,3604006,BK61,Crown Heights North,BK Central,36047C
36047035900,3604006,BK61,Crown Heights North,BK Central,36047C
36047038100,3604006,BK61,Crown Heights North,BK Central,36047C
36047021300,3604011,BK63,Crown Heights South,BK Central,36047C
36047031900,3604011,BK63,Crown Heights South,BK Central,36047C
36047032100,3604011,BK63,Crown Heights South,BK Central,36047C
36047032300,3604011,BK63,Crown Heights South,BK Central,36047C
36047032500,3604011,BK63,Crown Heights South,BK Central,36047C
36047033100,3604011,BK63,Crown Heights South,BK Central,36047C
36047033300,3604011,BK63,Crown Heights South,BK Central,36047C
36047033500,3604011,BK63,Crown Heights South,BK Central,36047C
36047035500,3604011,BK63,Crown Heights South,BK Central,36047C
36047114201,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047114202,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047114600,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047117201,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047117202,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047117400,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047117601,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047117602,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047117800,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047118201,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047118202,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047118400,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047118600,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047118800,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047119000,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047120200,3604008,BK83,Cypress Hills-City Line,BK East,36047E
36047001100,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047001300,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047001500,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047002100,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047002300,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047003700,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047003900,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047004100,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047004300,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047006900,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047007100,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047012700,3604004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK West,36047W
36047012801,3604013,BK30,Dyker Heights,BK Southern,36047S
36047013200,3604013,BK30,Dyker Heights,BK Southern,36047S
36047014000,3604013,BK30,Dyker Heights,BK Southern,36047S
36047014800,3604013,BK30,Dyker Heights,BK Southern,36047S
36047015000,3604013,BK30,Dyker Heights,BK Southern,36047S
36047015200,3604013,BK30,Dyker Heights,BK Southern,36047S
36047016600,3604013,BK30,Dyker Heights,BK Southern,36047S
36047019400,3604013,BK30,Dyker Heights,BK Southern,36047S
36047019600,3604013,BK30,Dyker Heights,BK Southern,36047S
36047019800,3604013,BK30,Dyker Heights,BK Southern,36047S
36047020000,3604013,BK30,Dyker Heights,BK Southern,36047S
36047020200,3604013,BK30,Dyker Heights,BK Southern,36047S
36047020400,3604013,BK30,Dyker Heights,BK Southern,36047S
36047020600,3604013,BK30,Dyker Heights,BK Southern,36047S
36047020800,3604013,BK30,Dyker Heights,BK Southern,36047S
36047021000,3604013,BK30,Dyker Heights,BK Southern,36047S
36047021200,3604013,BK30,Dyker Heights,BK Southern,36047S
36047078000,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047078200,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047078400,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047081400,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047081600,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047083000,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047083200,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047083400,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047083600,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047083800,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047084000,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047085000,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047085400,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047085600,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047085800,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047086000,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047087000,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047087200,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047093200,3604010,BK91,East Flatbush-Farragut,BK Central,36047C
36047107000,3604008,BK82,East New York,BK East,36047E
36047107800,3604008,BK82,East New York,BK East,36047E
36047109800,3604008,BK82,East New York,BK East,36047E
36047110400,3604008,BK82,East New York,BK East,36047E
36047110600,3604008,BK82,East New York,BK East,36047E
36047111000,3604008,BK82,East New York,BK East,36047E
36047111600,3604008,BK82,East New York,BK East,36047E
36047111800,3604008,BK82,East New York,BK East,36047E
36047112000,3604008,BK82,East New York,BK East,36047E
36047112400,3604008,BK82,East New York,BK East,36047E
36047115000,3604008,BK82,East New York,BK East,36047E
36047115200,3604008,BK82,East New York,BK East,36047E
36047116000,3604008,BK82,East New York,BK East,36047E
36047116200,3604008,BK82,East New York,BK East,36047E
36047116400,3604008,BK82,East New York,BK East,36047E
36047116600,3604008,BK82,East New York,BK East,36047E
36047116800,3604008,BK82,East New York,BK East,36047E
36047117000,3604008,BK82,East New York,BK East,36047E
36047119200,3604008,BK82,East New York,BK East,36047E
36047119400,3604008,BK82,East New York,BK East,36047E
36047119600,3604008,BK82,East New York,BK East,36047E
36047119800,3604008,BK82,East New York,BK East,36047E
36047120000,3604008,BK82,East New York,BK East,36047E
36047120800,3604008,BK82,East New York,BK East,36047E
36047121000,3604008,BK82,East New York,BK East,36047E
36047121400,3604008,BK82,East New York,BK East,36047E
36047122000,3604008,BK82,East New York,BK East,36047E
36047112200,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047112600,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047112800,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047113000,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047113200,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047113400,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047114400,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047115600,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047115800,3604007,BK85,East New York (Pennsylvania Ave),BK East,36047E
36047044900,3604001,BK90,East Williamsburg,BK North,36047N
36047047700,3604001,BK90,East Williamsburg,BK North,36047N
36047048100,3604001,BK90,East Williamsburg,BK North,36047N
36047049100,3604001,BK90,East Williamsburg,BK North,36047N
36047049500,3604001,BK90,East Williamsburg,BK North,36047N
36047049700,3604001,BK90,East Williamsburg,BK North,36047N
36047050100,3604001,BK90,East Williamsburg,BK North,36047N
36047050300,3604001,BK90,East Williamsburg,BK North,36047N
36047050500,3604001,BK90,East Williamsburg,BK North,36047N
36047051100,3604001,BK90,East Williamsburg,BK North,36047N
36047079000,3604010,BK95,Erasmus,BK Central,36047C
36047079200,3604010,BK95,Erasmus,BK Central,36047C
36047079400,3604010,BK95,Erasmus,BK Central,36047C
36047081800,3604010,BK95,Erasmus,BK Central,36047C
36047082400,3604010,BK95,Erasmus,BK Central,36047C
36047082600,3604010,BK95,Erasmus,BK Central,36047C
36047082800,3604010,BK95,Erasmus,BK Central,36047C
36047046000,3604015,BK42,Flatbush,BK Southern,36047S
36047046201,3604015,BK42,Flatbush,BK Southern,36047S
36047048000,3604015,BK42,Flatbush,BK Southern,36047S
36047048200,3604015,BK42,Flatbush,BK Southern,36047S
36047050600,3604015,BK42,Flatbush,BK Southern,36047S
36047050801,3604015,BK42,Flatbush,BK Southern,36047S
36047050803,3604015,BK42,Flatbush,BK Southern,36047S
36047050804,3604015,BK42,Flatbush,BK Southern,36047S
36047051001,3604015,BK42,Flatbush,BK Southern,36047S
36047051002,3604015,BK42,Flatbush,BK Southern,36047S
36047051200,3604015,BK42,Flatbush,BK Southern,36047S
36047051400,3604015,BK42,Flatbush,BK Southern,36047S
36047051601,3604015,BK42,Flatbush,BK Southern,36047S
36047051602,3604015,BK42,Flatbush,BK Southern,36047S
36047051800,3604015,BK42,Flatbush,BK Southern,36047S
36047052000,3604015,BK42,Flatbush,BK Southern,36047S
36047052600,3604015,BK42,Flatbush,BK Southern,36047S
36047052800,3604015,BK42,Flatbush,BK Southern,36047S
36047076400,3604015,BK42,Flatbush,BK Southern,36047S
36047076600,3604015,BK42,Flatbush,BK Southern,36047S
36047077000,3604015,BK42,Flatbush,BK Southern,36047S
36047077200,3604015,BK42,Flatbush,BK Southern,36047S
36047077400,3604015,BK42,Flatbush,BK Southern,36047S
36047078600,3604015,BK42,Flatbush,BK Southern,36047S
36047078800,3604015,BK42,Flatbush,BK Southern,36047S
36047152200,3604015,BK42,Flatbush,BK Southern,36047S
36047065000,3604009,BK58,Flatlands,BK Central,36047C
36047067200,3604009,BK58,Flatlands,BK Central,36047C
36047067400,3604009,BK58,Flatlands,BK Central,36047C
36047067600,3604009,BK58,Flatlands,BK Central,36047C
36047067800,3604009,BK58,Flatlands,BK Central,36047C
36047068000,3604009,BK58,Flatlands,BK Central,36047C
36047068200,3604009,BK58,Flatlands,BK Central,36047C
36047068800,3604009,BK58,Flatlands,BK Central,36047C
36047069000,3604009,BK58,Flatlands,BK Central,36047C
36047069200,3604009,BK58,Flatlands,BK Central,36047C
36047072000,3604009,BK58,Flatlands,BK Central,36047C
36047072200,3604009,BK58,Flatlands,BK Central,36047C
36047072400,3604009,BK58,Flatlands,BK Central,36047C
36047072600,3604009,BK58,Flatlands,BK Central,36047C
36047072800,3604009,BK58,Flatlands,BK Central,36047C
36047073000,3604009,BK58,Flatlands,BK Central,36047C
36047073200,3604009,BK58,Flatlands,BK Central,36047C
36047073400,3604009,BK58,Flatlands,BK Central,36047C
36047073600,3604009,BK58,Flatlands,BK Central,36047C
36047073800,3604009,BK58,Flatlands,BK Central,36047C
36047074000,3604009,BK58,Flatlands,BK Central,36047C
36047074200,3604009,BK58,Flatlands,BK Central,36047C
36047074400,3604009,BK58,Flatlands,BK Central,36047C
36047074600,3604009,BK58,Flatlands,BK Central,36047C
36047077600,3604009,BK58,Flatlands,BK Central,36047C
36047094401,3604009,BK58,Flatlands,BK Central,36047C
36047094402,3604009,BK58,Flatlands,BK Central,36047C
36047002901,3604004,BK68,Fort Greene,BK West,36047W
36047003100,3604004,BK68,Fort Greene,BK West,36047W
36047003300,3604004,BK68,Fort Greene,BK West,36047W
36047003500,3604004,BK68,Fort Greene,BK West,36047W
36047017900,3604004,BK68,Fort Greene,BK West,36047W
36047018100,3604004,BK68,Fort Greene,BK West,36047W
36047018300,3604004,BK68,Fort Greene,BK West,36047W
36047018501,3604004,BK68,Fort Greene,BK West,36047W
36047018700,3604004,BK68,Fort Greene,BK West,36047W
36047021100,3604004,BK68,Fort Greene,BK West,36047W
36047063600,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047064000,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047064400,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047064600,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047064800,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047065200,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047065400,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047065600,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047065800,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047066000,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047066200,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047067000,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047068600,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047069601,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047069602,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047069800,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047070000,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047070201,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047070600,3604009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK Central,36047C
36047030600,3604018,BK26,Gravesend,BK Southern,36047S
36047030800,3604018,BK26,Gravesend,BK Southern,36047S
36047031400,3604018,BK26,Gravesend,BK Southern,36047S
36047037401,3604018,BK26,Gravesend,BK Southern,36047S
36047037402,3604018,BK26,Gravesend,BK Southern,36047S
36047038200,3604018,BK26,Gravesend,BK Southern,36047S
36047038600,3604018,BK26,Gravesend,BK Southern,36047S
36047039800,3604018,BK26,Gravesend,BK Southern,36047S
36047049900,3604001,BK76,Greenpoint,BK North,36047N
36047056100,3604001,BK76,Greenpoint,BK North,36047N
36047056300,3604001,BK76,Greenpoint,BK North,36047N
36047056500,3604001,BK76,Greenpoint,BK North,36047N
36047056900,3604001,BK76,Greenpoint,BK North,36047N
36047057100,3604001,BK76,Greenpoint,BK North,36047N
36047057300,3604001,BK76,Greenpoint,BK North,36047N
36047057500,3604001,BK76,Greenpoint,BK North,36047N
36047057900,3604001,BK76,Greenpoint,BK North,36047N
36047058900,3604001,BK76,Greenpoint,BK North,36047N
36047059100,3604001,BK76,Greenpoint,BK North,36047N
36047059300,3604001,BK76,Greenpoint,BK North,36047N
36047038800,3604016,BK25,Homecrest,BK Southern,36047S
36047039000,3604016,BK25,Homecrest,BK Southern,36047S
36047039200,3604016,BK25,Homecrest,BK Southern,36047S
36047039400,3604016,BK25,Homecrest,BK Southern,36047S
36047039600,3604016,BK25,Homecrest,BK Southern,36047S
36047041401,3604016,BK25,Homecrest,BK Southern,36047S
